id,size,puzzle,solution,created_at
lgp-test-2x3-30,2*3,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`
 - Everyone has something unique for lunch: `pizza`, `grilled cheese`
 - They all have a unique favorite flower: `daffodils`, `carnations`

## Clues:
1. The person who loves a carnations arrangement and Eric are next to each other.
2. The person who loves a carnations arrangement is in the first house.
3. The person who loves eating grilled cheese is in the first house.
",[object Object],2024-07-03T21:21:29.204820
lgp-test-4x4-17,4*4,"There are 4 houses, numbered 1 to 4 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Alice`, `Peter`, `Arnold`
 - The people are of nationalities: `brit`, `swede`, `norwegian`, `dane`
 - They all have a unique favorite flower: `carnations`, `lilies`, `roses`, `daffodils`
 - Each person has a unique level of education: `high school`, `bachelor`, `master`, `associate`

## Clues:
1. The Norwegian is directly left of the person who loves the rose bouquet.
2. The person with a high school diploma is Eric.
3. Arnold is not in the first house.
4. The person with an associate's degree is the person who loves a carnations arrangement.
5. The Dane is not in the third house.
6. Peter is the person who loves the rose bouquet.
7. The Swedish person and the Norwegian are next to each other.
8. Eric is in the second house.
9. The person who loves the boquet of lilies is the person with a master's degree.
10. The person who loves the boquet of lilies is the Swedish person.
",[object Object],2024-07-03T21:21:29.207403
lgp-test-5x5-29,5*5,"There are 5 houses, numbered 1 to 5 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Peter`, `Alice`, `Bob`, `Arnold`
 - The people are of nationalities: `norwegian`, `brit`, `swede`, `dane`, `german`
 - Each person prefers a unique type of vacation: `cruise`, `mountain`, `camping`, `beach`, `city`
 - Each person has a unique level of education: `bachelor`, `master`, `associate`, `doctorate`, `high school`
 - Each person has an occupation: `artist`, `doctor`, `engineer`, `teacher`, `lawyer`

## Clues:
1. The person who likes going on cruises is the person who is a lawyer.
2. The person who loves beach vacations is directly left of Arnold.
3. The person with a doctorate is somewhere to the left of Bob.
4. The person with an associate's degree is the person who likes going on cruises.
5. Peter is not in the first house.
6. The person who is an artist is Peter.
7. The person who enjoys camping trips is the person with a master's degree.
8. The Dane is somewhere to the right of the person who is a doctor.
9. The person with an associate's degree is directly left of the person who is an engineer.
10. The person who enjoys camping trips is the British person.
11. The Norwegian and the person with a bachelor's degree are next to each other.
12. The person who is an artist is the Swedish person.
13. Bob is not in the fourth house.
14. The person who enjoys camping trips is Eric.
15. Alice is the German.
16. The person who loves beach vacations is somewhere to the left of the person who prefers city breaks.
17. The person who enjoys mountain retreats is in the fifth house.
18. The person who likes going on cruises is somewhere to the right of the person who loves beach vacations.
19. The person with a bachelor's degree is in the third house.
",[object Object],2024-07-03T21:21:29.209261
lgp-test-2x4-7,2*4,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Arnold`
 - People have unique favorite music genres: `pop`, `rock`
 - People have unique hair colors: `black`, `brown`
 - The people are of nationalities: `brit`, `dane`

## Clues:
1. Arnold and the person who loves pop music are next to each other.
2. The person who has brown hair is the British person.
3. The person who loves rock music is directly left of the person who has brown hair.
",[object Object],2024-07-03T21:21:29.204905
lgp-test-6x5-13,6*5,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Peter`, `Arnold`, `Eric`, `Bob`, `Carol`, `Alice`
 - Each person prefers a unique type of vacation: `cruise`, `beach`, `cultural`, `mountain`, `city`, `camping`
 - People have unique hair colors: `gray`, `black`, `brown`, `blonde`, `auburn`, `red`
 - People use unique phone models: `oneplus 9`, `huawei p50`, `xiaomi mi 11`, `iphone 13`, `google pixel 6`, `samsung galaxy s21`
 - Each person has a unique favorite drink: `root beer`, `boba tea`, `milk`, `coffee`, `tea`, `water`

## Clues:
1. There is one house between the boba tea drinker and Bob.
2. There are two houses between the person who uses a Google Pixel 6 and the person who enjoys camping trips.
3. The person who goes on cultural tours is Carol.
4. The person who enjoys camping trips is Eric.
5. The person who uses a Google Pixel 6 is not in the fifth house.
6. The person who uses a OnePlus 9 and the person who goes on cultural tours are next to each other.
7. The person who has gray hair and the person who goes on cultural tours are next to each other.
8. The person who uses a Samsung Galaxy S21 is somewhere to the right of the person who has red hair.
9. The person who enjoys mountain retreats is somewhere to the right of the person who uses a Xiaomi Mi 11.
10. The person who uses a OnePlus 9 is Peter.
11. The person who likes going on cruises is the person who has brown hair.
12. The coffee drinker is the person who goes on cultural tours.
13. The person who likes milk is directly left of the person who has black hair.
14. The person who uses a Xiaomi Mi 11 is directly left of the person who uses a Samsung Galaxy S21.
15. The person who prefers city breaks is not in the sixth house.
16. The person who has blonde hair is Arnold.
17. The person who goes on cultural tours is not in the sixth house.
18. The one who only drinks water and the person who goes on cultural tours are next to each other.
19. The tea drinker is somewhere to the left of the person who enjoys mountain retreats.
20. The person who likes milk is the person who uses a Huawei P50.
21. The person who has blonde hair is directly left of the person who has gray hair.
22. Bob is not in the third house.
23. Peter is the person who prefers city breaks.
",[object Object],2024-07-03T21:21:29.210671
lgp-test-6x3-25,6*3,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Peter`, `Arnold`, `Bob`, `Eric`, `Carol`, `Alice`
 - People own unique car models: `bmw 3 series`, `ford f150`, `tesla model 3`, `toyota camry`, `honda civic`, `chevrolet silverado`
 - Each person has a unique hobby: `woodworking`, `painting`, `knitting`, `photography`, `gardening`, `cooking`

## Clues:
1. The person who loves cooking is not in the first house.
2. The person who owns a Tesla Model 3 is in the fifth house.
3. The person who owns a Honda Civic is in the third house.
4. Alice and the person who owns a Honda Civic are next to each other.
5. There is one house between the person who owns a Chevrolet Silverado and Carol.
6. The photography enthusiast is directly left of the person who paints as a hobby.
7. Peter is somewhere to the right of the person who owns a Tesla Model 3.
8. The person who owns a Honda Civic is directly left of Bob.
9. The person who enjoys knitting is somewhere to the right of the person who owns a Toyota Camry.
10. The person who enjoys knitting is somewhere to the left of Eric.
11. The woodworking hobbyist is directly left of the person who owns a BMW 3 Series.
12. The person who paints as a hobby is in the third house.
",[object Object],2024-07-03T21:21:29.210148
lgp-test-3x3-6,3*3,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Arnold`, `Peter`
 - People have unique favorite book genres: `mystery`, `science fiction`, `romance`
 - Each person prefers a unique type of vacation: `mountain`, `beach`, `city`

## Clues:
1. Eric is directly left of Arnold.
2. Peter is somewhere to the right of the person who loves beach vacations.
3. Peter is the person who prefers city breaks.
4. The person who loves mystery books is somewhere to the left of the person who loves beach vacations.
5. The person who loves science fiction books is the person who loves beach vacations.
",[object Object],2024-07-03T21:21:29.205804
lgp-test-2x3-19,2*3,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`
 - Everyone has something unique for lunch: `pizza`, `grilled cheese`
 - People have unique favorite book genres: `mystery`, `science fiction`

## Clues:
1. Eric is directly left of Arnold.
2. Arnold is the person who loves mystery books.
3. The person who is a pizza lover is Eric.
",[object Object],2024-07-03T21:21:29.204766
lgp-test-3x3-5,3*3,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Peter`, `Arnold`
 - The people are of nationalities: `dane`, `brit`, `swede`
 - People have unique favorite sports: `basketball`, `tennis`, `soccer`

## Clues:
1. Eric is in the second house.
2. The person who loves soccer is somewhere to the right of the person who loves basketball.
3. The Dane is somewhere to the right of Arnold.
4. The British person is somewhere to the right of the person who loves tennis.
5. The British person is not in the third house.
",[object Object],2024-07-03T21:21:29.205798
lgp-test-3x4-34,3*4,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Peter`, `Eric`, `Arnold`
 - Each person has a favorite color: `red`, `yellow`, `white`
 - People own unique car models: `tesla model 3`, `toyota camry`, `ford f150`
 - The mothers' names in different houses are unique: `Janelle`, `Aniya`, `Holly`

## Clues:
1. The person whose favorite color is red is Peter.
2. The person whose mother's name is Aniya is somewhere to the left of the person who loves white.
3. The person who loves yellow is in the second house.
4. The person who owns a Toyota Camry is in the second house.
5. The person who owns a Tesla Model 3 is not in the third house.
6. Eric is The person whose mother's name is Holly.
7. Peter is The person whose mother's name is Aniya.
8. The person whose mother's name is Janelle is not in the second house.
",[object Object],2024-07-03T21:21:29.206229
lgp-test-3x6-11,3*6,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`, `Peter`
 - They all have a unique favorite flower: `daffodils`, `lilies`, `carnations`
 - People have unique hair colors: `blonde`, `black`, `brown`
 - People have unique favorite music genres: `pop`, `rock`, `classical`
 - The mothers' names in different houses are unique: `Janelle`, `Holly`, `Aniya`
 - Each person has a favorite color: `yellow`, `red`, `white`

## Clues:
1. Peter is somewhere to the left of Arnold.
2. The person whose favorite color is red is not in the third house.
3. Peter and the person who has black hair are next to each other.
4. The person whose mother's name is Holly is somewhere to the right of the person who loves rock music.
5. The person who has blonde hair is the person who loves classical music.
6. The person who loves a carnations arrangement is somewhere to the right of the person who loves rock music.
7. Arnold is directly left of the person who loves a bouquet of daffodils.
8. The person who loves the boquet of lilies is the person who loves yellow.
9. The person whose mother's name is Janelle is directly left of the person who loves a bouquet of daffodils.
",[object Object],2024-07-03T21:21:29.206591
lgp-test-6x2-8,6*2,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Carol`, `Alice`, `Bob`, `Peter`, `Eric`, `Arnold`
 - Each person has a favorite color: `purple`, `green`, `red`, `white`, `yellow`, `blue`

## Clues:
1. Bob is the person who loves white.
2. There is one house between Alice and Bob.
3. The person who loves yellow is somewhere to the right of Alice.
4. The person who loves yellow is not in the fourth house.
5. Arnold is the person who loves purple.
6. The person whose favorite color is green is not in the second house.
7. Bob is somewhere to the right of Carol.
8. The person whose favorite color is red is not in the third house.
9. The person whose favorite color is green is Eric.
10. Carol is in the fourth house.
",[object Object],2024-07-03T21:21:29.209734
lgp-test-2x2-19,2*2,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Arnold`
 - Each mother is accompanied by their child: `Bella`, `Fred`

## Clues:
1. Eric is directly left of the person's child is named Bella.
",[object Object],2024-07-03T21:21:29.204574
lgp-test-4x4-20,4*4,"There are 4 houses, numbered 1 to 4 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Alice`, `Peter`, `Eric`
 - Each mother is accompanied by their child: `Bella`, `Meredith`, `Fred`, `Samantha`
 - Everyone has something unique for lunch: `pizza`, `spaghetti`, `grilled cheese`, `stew`
 - Each person has a favorite color: `red`, `white`, `yellow`, `green`

## Clues:
1. The person who is a pizza lover is somewhere to the left of the person's child is named Samantha.
2. The person whose favorite color is red is directly left of the person who loves white.
3. Eric is somewhere to the right of the person who loves the stew.
4. The person who loves white is in the fourth house.
5. The person whose favorite color is green is not in the second house.
6. The person whose favorite color is red is the person's child is named Bella.
7. The person who loves eating grilled cheese is in the second house.
8. There is one house between the person's child is named Meredith and Alice.
9. There is one house between Peter and Alice.
10. Alice is not in the third house.
",[object Object],2024-07-03T21:21:29.207456
lgp-test-3x5-11,3*5,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`, `Peter`
 - Each person has a unique hobby: `cooking`, `photography`, `gardening`
 - The people are of nationalities: `dane`, `brit`, `swede`
 - Everyone has something unique for lunch: `pizza`, `spaghetti`, `grilled cheese`
 - Everyone has a favorite smoothie: `cherry`, `desert`, `watermelon`

## Clues:
1. The Desert smoothie lover is the person who enjoys gardening.
2. The photography enthusiast is the Swedish person.
3. Peter is somewhere to the left of the Desert smoothie lover.
4. The person who is a pizza lover is in the third house.
5. The person who enjoys gardening is the Dane.
6. There is one house between the person who loves eating grilled cheese and Arnold.
7. Arnold is the Swedish person.
8. The Watermelon smoothie lover is somewhere to the left of the person who likes Cherry smoothies.
",[object Object],2024-07-03T21:21:29.206333
lgp-test-5x2-13,5*2,"There are 5 houses, numbered 1 to 5 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Bob`, `Peter`, `Eric`, `Alice`, `Arnold`
 - Each mother is accompanied by their child: `Timothy`, `Meredith`, `Fred`, `Bella`, `Samantha`

## Clues:
1. The person who is the mother of Timothy is directly left of the person's child is named Meredith.
2. Eric is the person who is the mother of Timothy.
3. The person's child is named Samantha is somewhere to the right of the person's child is named Meredith.
4. Bob is directly left of Arnold.
5. The person's child is named Meredith is somewhere to the right of the person's child is named Fred.
6. Bob is the person's child is named Fred.
7. Peter is the person's child is named Meredith.
",[object Object],2024-07-03T21:21:29.208276
lgp-test-2x2-0,2*2,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`
 - People have unique favorite music genres: `pop`, `rock`

## Clues:
1. Eric is not in the first house.
2. Eric is the person who loves rock music.
",[object Object],2024-07-03T21:21:29.204416
lgp-test-4x5-23,4*5,"There are 4 houses, numbered 1 to 4 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Peter`, `Eric`, `Arnold`, `Alice`
 - People have unique favorite music genres: `pop`, `classical`, `jazz`, `rock`
 - Each person has a unique hobby: `cooking`, `gardening`, `painting`, `photography`
 - Each person has a unique level of education: `master`, `associate`, `high school`, `bachelor`
 - Each person has a unique type of pet: `fish`, `bird`, `dog`, `cat`

## Clues:
1. The person who loves classical music is not in the fourth house.
2. Arnold is the person with a master's degree.
3. Alice is the person who owns a dog.
4. The person who enjoys gardening is not in the third house.
5. The person with a bachelor's degree is Alice.
6. Alice is the photography enthusiast.
7. Arnold is directly left of the person who loves pop music.
8. The person with an associate's degree is directly left of the photography enthusiast.
9. The person who loves rock music is the person who loves cooking.
10. The person with an associate's degree is Eric.
11. The person who has a cat is the person who loves jazz music.
12. Arnold is somewhere to the right of the person with an aquarium of fish.
",[object Object],2024-07-03T21:21:29.207765
lgp-test-4x5-32,4*5,"There are 4 houses, numbered 1 to 4 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Alice`, `Eric`, `Peter`
 - Each person has a unique hobby: `cooking`, `painting`, `photography`, `gardening`
 - Each person has a unique birthday month: `april`, `jan`, `sept`, `feb`
 - Each person has a unique level of education: `master`, `bachelor`, `associate`, `high school`
 - Everyone has a favorite smoothie: `cherry`, `watermelon`, `desert`, `dragonfruit`

## Clues:
1. The Desert smoothie lover is the person whose birthday is in January.
2. Eric is the person with a bachelor's degree.
3. The person whose birthday is in January is the person with a bachelor's degree.
4. The person with a high school diploma is in the third house.
5. The Watermelon smoothie lover is not in the third house.
6. The person with an associate's degree is Arnold.
7. The person with a master's degree is the person who paints as a hobby.
8. There is one house between the Dragonfruit smoothie lover and the person whose birthday is in September.
9. The person with a high school diploma is the person whose birthday is in September.
10. The person who loves cooking is Alice.
11. The person whose birthday is in April and the person who enjoys gardening are next to each other.
12. The person who paints as a hobby is the person whose birthday is in February.
",[object Object],2024-07-03T21:21:29.207826
lgp-test-2x6-5,2*6,"There are 2 houses, numbered 1 to 2 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Eric`
 - Each person has an occupation: `engineer`, `doctor`
 - Each person has a unique birthday month: `april`, `sept`
 - Each person lives in a unique style of house: `victorian`, `colonial`
 - People have unique heights: `very short`, `short`
 - Everyone has a unique favorite cigar: `pall mall`, `prince`

## Clues:
1. The person who is an engineer is in the first house.
2. The person whose birthday is in April and the person who is a doctor are next to each other.
3. The person living in a colonial-style house is the person who is an engineer.
4. The person who is very short is the person who is an engineer.
5. The person who is short is the person partial to Pall Mall.
6. The person who is an engineer is Eric.
",[object Object],2024-07-03T21:21:29.205358
lgp-test-5x6-38,5*6,"There are 5 houses, numbered 1 to 5 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Alice`, `Arnold`, `Eric`, `Peter`, `Bob`
 - People have unique hair colors: `black`, `red`, `gray`, `blonde`, `brown`
 - The people are of nationalities: `dane`, `norwegian`, `swede`, `brit`, `german`
 - Each person lives in a unique style of house: `ranch`, `colonial`, `modern`, `craftsman`, `victorian`
 - Each person has a unique birthday month: `sept`, `jan`, `mar`, `april`, `feb`
 - Each person has an occupation: `engineer`, `doctor`, `lawyer`, `teacher`, `artist`

## Clues:
1. The person who has brown hair is the person whose birthday is in March.
2. The person who is a doctor is the Dane.
3. Eric is the person whose birthday is in March.
4. The person whose birthday is in February is directly left of the person who is an engineer.
5. There is one house between the person in a ranch-style home and the German.
6. Bob is the person whose birthday is in January.
7. The person who is an artist is the Swedish person.
8. The Swedish person is in the second house.
9. Peter is not in the fourth house.
10. The person who is an artist is somewhere to the left of the person who is a teacher.
11. The person who is an artist is directly left of the person who has gray hair.
12. Alice is the person who has red hair.
13. The person whose birthday is in September is not in the third house.
14. Arnold is somewhere to the left of the person living in a colonial-style house.
15. The person in a modern-style house is in the fifth house.
16. The person who has black hair is the Norwegian.
17. There are two houses between the person whose birthday is in January and the British person.
18. The person who has red hair is the person in a Craftsman-style house.
19. The person who is an engineer and the British person are next to each other.
20. There is one house between Arnold and the person who has red hair.
",[object Object],2024-07-03T21:21:29.209666
lgp-test-3x6-22,3*6,"There are 3 houses, numbered 1 to 3 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Arnold`, `Peter`
 - Everyone has a unique favorite cigar: `prince`, `pall mall`, `blue master`
 - Each person has a unique favorite drink: `tea`, `water`, `milk`
 - People have unique favorite sports: `tennis`, `soccer`, `basketball`
 - The people are of nationalities: `dane`, `swede`, `brit`
 - Each person has a unique type of pet: `fish`, `dog`, `cat`

## Clues:
1. The one who only drinks water is the person partial to Pall Mall.
2. Peter is the Dane.
3. The one who only drinks water is the person who loves soccer.
4. The person who smokes Blue Master is Arnold.
5. The Dane is the person with an aquarium of fish.
6. The Swedish person is the person who loves basketball.
7. The person who owns a dog is not in the first house.
8. The person with an aquarium of fish is not in the second house.
9. The Dane is not in the first house.
10. The tea drinker is in the third house.
11. The person who likes milk is in the first house.
",[object Object],2024-07-03T21:21:29.206668
lgp-test-6x2-34,6*2,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Peter`, `Eric`, `Arnold`, `Carol`, `Bob`, `Alice`
 - People have unique heights: `super tall`, `very tall`, `tall`, `very short`, `short`, `average`

## Clues:
1. Carol is not in the sixth house.
2. There is one house between Bob and the person who is very tall.
3. The person who is super tall is not in the sixth house.
4. Eric is the person who is very tall.
5. Peter is not in the sixth house.
6. The person who is short is not in the first house.
7. The person who is short is not in the third house.
8. The person who is short is directly left of Eric.
9. The person who is very short is somewhere to the right of the person who is very tall.
10. The person who is tall is Alice.
11. Carol is not in the second house.
12. There are two houses between the person who is super tall and Eric.
",[object Object],2024-07-03T21:21:29.209901
lgp-test-6x6-13,6*6,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Bob`, `Carol`, `Peter`, `Alice`, `Eric`, `Arnold`
 - They all have a unique favorite flower: `daffodils`, `iris`, `lilies`, `roses`, `tulips`, `carnations`
 - People have unique hair colors: `gray`, `red`, `blonde`, `auburn`, `brown`, `black`
 - Each person has a favorite color: `white`, `blue`, `green`, `purple`, `red`, `yellow`
 - People own unique car models: `tesla model 3`, `ford f150`, `honda civic`, `toyota camry`, `chevrolet silverado`, `bmw 3 series`
 - The mothers' names in different houses are unique: `Janelle`, `Holly`, `Kailyn`, `Sarah`, `Penny`, `Aniya`

## Clues:
1. There is one house between Arnold and the person who loves blue.
2. The person whose mother's name is Janelle is directly left of the person who has auburn hair.
3. The person who owns a Chevrolet Silverado and the person who owns a BMW 3 Series are next to each other.
4. Carol is the person who loves a carnations arrangement.
5. The person who loves the boquet of iris is the person who has gray hair.
6. The person who loves the rose bouquet is The person whose mother's name is Kailyn.
7. Bob is the person who loves the boquet of lilies.
8. The person who loves a bouquet of daffodils is somewhere to the left of the person who owns a Chevrolet Silverado.
9. Bob is in the third house.
10. The person who owns a Honda Civic is in the sixth house.
11. The person who loves the vase of tulips is somewhere to the left of The person whose mother's name is Penny.
12. The person who has brown hair is in the fourth house.
13. The person who has brown hair is somewhere to the left of the person who has blonde hair.
14. The person whose mother's name is Holly is Bob.
15. The person who owns a Ford F-150 is in the third house.
16. Eric is directly left of the person who has auburn hair.
17. The person who owns a Tesla Model 3 is the person who loves yellow.
18. There are two houses between the person who loves purple and The person whose mother's name is Aniya.
19. The person who loves purple is in the first house.
20. The person whose favorite color is green is not in the fourth house.
21. The person who has gray hair is the person who owns a BMW 3 Series.
22. The person who has gray hair is somewhere to the left of Alice.
23. The person whose mother's name is Holly is somewhere to the left of the person who loves the vase of tulips.
24. The person who has red hair is the person who loves white.
",[object Object],2024-07-03T21:21:29.210979
lgp-test-6x4-14,6*4,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Eric`, `Bob`, `Peter`, `Alice`, `Arnold`, `Carol`
 - People own unique car models: `ford f150`, `honda civic`, `toyota camry`, `tesla model 3`, `chevrolet silverado`, `bmw 3 series`
 - The mothers' names in different houses are unique: `Sarah`, `Penny`, `Holly`, `Aniya`, `Kailyn`, `Janelle`
 - Each person has a unique hobby: `photography`, `cooking`, `knitting`, `gardening`, `woodworking`, `painting`

## Clues:
1. The person who owns a Toyota Camry is in the sixth house.
2. Carol is the photography enthusiast.
3. The person who owns a Chevrolet Silverado is The person whose mother's name is Aniya.
4. The person who owns a Chevrolet Silverado is not in the second house.
5. The person who owns a Ford F-150 is The person whose mother's name is Sarah.
6. The person who owns a BMW 3 Series is Bob.
7. The person whose mother's name is Kailyn is in the sixth house.
8. Eric is directly left of the person who enjoys knitting.
9. There is one house between The person whose mother's name is Sarah and the person who owns a Toyota Camry.
10. The person whose mother's name is Penny is somewhere to the right of the person who enjoys knitting.
11. The person whose mother's name is Aniya is somewhere to the right of the person who owns a Honda Civic.
12. Alice is somewhere to the right of the person who owns a Ford F-150.
13. Eric is the person who enjoys gardening.
14. The woodworking hobbyist is somewhere to the left of the person who enjoys knitting.
15. There is one house between The person whose mother's name is Sarah and the person who loves cooking.
16. The person who owns a Honda Civic is Arnold.
17. The person whose mother's name is Holly is directly left of the person who enjoys knitting.
",[object Object],2024-07-03T21:21:29.210353
lgp-test-5x6-36,5*6,"There are 5 houses, numbered 1 to 5 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Peter`, `Bob`, `Eric`, `Alice`
 - People have unique hair colors: `gray`, `brown`, `black`, `red`, `blonde`
 - Each person prefers a unique type of vacation: `city`, `mountain`, `camping`, `cruise`, `beach`
 - They all have a unique favorite flower: `roses`, `tulips`, `carnations`, `lilies`, `daffodils`
 - Everyone has something unique for lunch: `stew`, `stir fry`, `spaghetti`, `pizza`, `grilled cheese`
 - Each person has a unique hobby: `painting`, `photography`, `gardening`, `knitting`, `cooking`

## Clues:
1. The person who loves the stew is directly left of the person who loves the vase of tulips.
2. The person who enjoys camping trips is the person who loves eating grilled cheese.
3. The person who has black hair is somewhere to the left of Bob.
4. The photography enthusiast is the person who has gray hair.
5. The person who is a pizza lover is the person who likes going on cruises.
6. Alice is the person who prefers city breaks.
7. The person who loves beach vacations is directly left of the person who paints as a hobby.
8. The person who loves the spaghetti eater is Arnold.
9. Bob is in the fifth house.
10. The person who loves the boquet of lilies is in the third house.
11. The person who enjoys knitting is in the fourth house.
12. The person who has brown hair is directly left of the person who paints as a hobby.
13. There are two houses between the person who likes going on cruises and the person who enjoys knitting.
14. The person who has red hair is the person who loves the spaghetti eater.
15. The person who loves a carnations arrangement is not in the second house.
16. Eric is somewhere to the left of the person who enjoys gardening.
17. The photography enthusiast is the person who loves the stew.
18. Eric is the person who loves a bouquet of daffodils.
",[object Object],2024-07-03T21:21:29.209650
lgp-test-6x6-39,6*6,"There are 6 houses, numbered 1 to 6 from left to right, as seen from across the street. Each house is occupied by a different person. Each house has a unique attribute for each of the following characteristics:
 - Each person has a unique name: `Arnold`, `Bob`, `Alice`, `Eric`, `Peter`, `Carol`
 - People have unique favorite sports: `volleyball`, `soccer`, `basketball`, `baseball`, `swimming`, `tennis`
 - Each person has a unique hobby: `gardening`, `cooking`, `painting`, `woodworking`, `knitting`, `photography`
 - Each mother is accompanied by their child: `Bella`, `Meredith`, `Alice`, `Samantha`, `Fred`, `Timothy`
 - Each person has a unique birthday month: `feb`, `jan`, `mar`, `may`, `sept`, `april`
 - Everyone has something unique for lunch: `stir fry`, `grilled cheese`, `pizza`, `spaghetti`, `stew`, `soup`

## Clues:
1. The person who loves soccer is somewhere to the right of Eric.
2. The person who paints as a hobby is somewhere to the left of the woodworking hobbyist.
3. The person whose birthday is in February is not in the third house.
4. The person who is the mother of Timothy is directly left of Arnold.
5. The person who loves cooking is somewhere to the left of the person's child is named Fred.
6. Alice is the person who paints as a hobby.
7. The person's child is named Alice is the person who loves cooking.
8. The person whose birthday is in March is the person's child is named Samantha.
9. The person who loves the soup is the person whose birthday is in May.
10. Carol is somewhere to the right of the person whose birthday is in May.
11. The person whose birthday is in March and the person who is a pizza lover are next to each other.
12. The person whose birthday is in February is not in the fourth house.
13. There are two houses between the person who loves baseball and the person who loves the stew.
14. The person whose birthday is in May is somewhere to the left of the person who loves volleyball.
15. The person whose birthday is in January is somewhere to the right of Arnold.
16. The person who loves cooking is not in the third house.
17. The person who enjoys knitting is the person whose birthday is in September.
18. The person who enjoys gardening is the person's child is named Meredith.
19. The person who is a pizza lover is the person who loves swimming.
20. There is one house between the person who loves basketball and the person whose birthday is in May.
21. The person who loves the soup is directly left of the person who loves the spaghetti eater.
22. The person who loves the stew is the person's child is named Bella.
23. The person who enjoys knitting is somewhere to the left of the person who loves the soup.
24. Bob is somewhere to the left of the person who loves the stew.
25. Arnold is the person who loves stir fry.
26. The woodworking hobbyist is directly left of the person who loves the soup.
",[object Object],2024-07-03T21:21:29.211189
